Date,MinTemp,MaxTemp,Rainfall,WindGustDir,WindDir,WindSpeed,Humidity,Pressure,Cloud,Temp,Rain
3/31/2013,17.9,25.4,0,SSE,S,13,78,1010.8,7,24.4,No
4/1/2013,17.4,24.3,2.8,W,E,13,83,1015.5,6,23.5,Yes
4/2/2013,16.3,26.2,0,SW,ESE,19,67,1013.8,0,25.4,No
4/3/2013,17,18.6,27.4,S,S,22,88,1021.7,7,18,Yes
4/4/2013,15.7,20.9,61.4,SSW,SE,17,93,1027.8,8,17.7,Yes
4/5/2013,15.6,23.6,18.4,W,ENE,9,83,1028.4,7,22.9,Yes
4/6/2013,15.6,20.6,2.4,NE,SE,11,93,1025.2,5,18.8,Yes
4/7/2013,14.2,22.7,3.8,W,E,9,73,1021.6,3,22.2,Yes
4/8/2013,14.6,24.2,2,ESE,ESE,15,72,1023.9,1,22.5,Yes
4/9/2013,15.6,22,5.2,WNW,ESE,15,90,1024.3,6,20.7,Yes
4/10/2013,14.4,24.1,2,ENE,ENE,13,72,1021.3,1,23,Yes
4/11/2013,15.2,25.3,0,NE,ENE,13,71,1021.6,1,24.7,No
4/12/2013,15.6,26,0,ENE,ENE,13,73,1022.8,1,24.2,No
4/13/2013,15.7,25.4,0,NE,NE,17,71,1016.4,1,23.7,No
4/14/2013,16.1,27.7,0,W,ENE,17,72,1010.9,2,25.2,No
4/15/2013,17.4,27.9,0,S,E,9,75,1007.4,7,26.2,No
4/16/2013,16.9,22,7,SSW,S,17,88,1013.5,8,21.4,Yes
4/17/2013,14.2,23.6,0,SSE,SSE,13,75,1014,1,21.9,No
4/18/2013,15.4,24.5,0.2,S,SSE,15,76,1012.5,1,21.4,No
4/19/2013,13.3,20.2,0.4,SW,SSW,20,50,1012.8,2,20,No
4/20/2013,12.2,19,33.6,SE,SSE,17,92,1014.1,8,17.5,Yes
4/21/2013,10.9,22.2,32.8,W,ESE,15,71,1012.4,1,20,Yes
4/22/2013,13.9,24.7,0.2,WSW,W,13,85,1006.9,6,24.2,No
4/23/2013,12.7,25.3,0.2,WSW,ESE,15,57,1011.7,1,23.4,No
4/24/2013,12.3,23.8,0,W,ESE,20,62,1015.9,1,23.4,No
4/25/2013,12.5,23.2,0,W,ESE,20,52,1019.5,2,20.3,No
4/26/2013,14,27.2,0,W,SW,17,56,1019.1,1,25.9,No
4/27/2013,14,26.3,0,ENE,ENE,17,65,1017.7,1,22.6,No
4/28/2013,14.4,28.7,0,WNW,WNW,7,59,1016,1,28.1,No
4/29/2013,15.9,26.5,0,WNW,ESE,13,59,1020.9,1,22.6,No
4/30/2013,18.4,22.7,0,SSW,SSE,15,80,1022.4,7,20.5,No
5/1/2013,16.9,25,0,S,SE,15,86,1014.3,7,24.2,No
5/2/2013,14.4,20.3,0,S,S,13,53,1025.2,1,18.7,No
5/3/2013,11.1,22.9,0,N,ENE,19,72,1020.5,1,20.9,No
5/4/2013,14,26.4,0,SSE,SSE,19,50,1018.5,7,20.2,No
5/5/2013,12.7,20.1,0,SSE,S,15,56,1022.1,6,19.7,No
5/6/2013,10.8,20.1,0,SSW,S,13,68,1024.5,3,19.2,No
5/7/2013,11.7,21.5,0,ESE,SSE,13,76,1027.1,2,19.9,No
5/8/2013,12.4,21.6,0,WNW,E,13,80,1028.1,7,21.2,No
5/9/2013,12.1,23.2,0,W,ENE,17,79,1027.4,1,22,No
5/10/2013,12.5,23.5,0,W,SE,20,77,1028.4,1,22.9,No
5/11/2013,13,22.1,0,ENE,ENE,22,77,1027.5,5,20.8,No
5/12/2013,14,22.1,0,ENE,ENE,13,93,1022.7,8,21.4,No
5/13/2013,13.7,22.8,0,NNW,NNE,9,88,1014.2,7,21.9,No
5/14/2013,14.2,21.3,0,W,SE,20,60,1011.1,7,20,No
5/15/2013,9.2,20.6,0.2,W,WNW,15,59,1009.6,1,20.1,No
5/16/2013,13.6,20.6,0,W,W,22,55,1007.3,2,19.4,No
5/17/2013,12.2,19.6,0,WSW,WSW,24,50,1010.4,1,18.6,No
5/18/2013,11.1,20.6,0,WSW,W,17,53,1011.8,1,19.1,No
5/19/2013,9.8,20.2,0,W,W,20,54,1014.1,2,19,No
5/20/2013,10.1,20.7,0,W,WSW,19,61,1014.7,4,19.6,No
5/21/2013,10.1,22.5,0,W,SW,22,55,1012.3,3,21.8,No
5/22/2013,9.4,16,0,WNW,SSW,17,71,1010.1,6,14.5,No
5/23/2013,10.6,17.4,27.2,SSE,SE,11,93,1012.7,7,16.4,Yes
5/24/2013,12.7,20.6,30.6,SE,SSE,28,89,1017.9,7,20.1,Yes
5/25/2013,10.6,21.3,20,W,SSE,22,83,1022.1,1,20.8,Yes
5/26/2013,9.5,21.3,0,W,NE,20,70,1023,1,20.2,No
5/27/2013,10.6,20.2,3.4,SSW,SSE,22,84,1028.2,5,19.4,Yes
5/28/2013,11.6,19.3,28.6,ENE,E,11,94,1030.2,8,17.8,Yes
5/29/2013,11.3,21.1,0.2,W,ENE,15,94,1027.8,8,20.6,No
5/30/2013,11.7,21.4,0,E,ENE,15,90,1025.9,4,20,No
5/31/2013,11.8,24.9,0,W,NNE,9,84,1023.8,1,24.1,No
6/1/2013,13.9,21.2,0,NW,N,11,62,1014.1,6,19.9,No
6/2/2013,14.4,15.8,14.8,S,SW,20,92,1009.8,8,14,Yes
6/3/2013,9.9,19.5,34.4,W,SSE,24,57,1018.9,1,19.1,Yes
6/4/2013,10.3,21.1,0,W,S,24,66,1023.8,3,20.7,No
6/5/2013,10.5,19.3,0,W,ENE,7,87,1021.6,8,18.3,No
6/6/2013,11.7,20.1,0,NNW,NNE,15,61,1020,7,19.2,No
6/7/2013,14.9,22.2,0,SSE,SSW,20,70,1018.5,8,21.6,No
6/8/2013,13.5,19.2,0,SSE,SE,19,73,1028.6,7,17.5,No
6/9/2013,11,18.9,0,ENE,ENE,13,80,1024.3,4,18.4,No
6/10/2013,10.5,21.5,0,NNW,WNW,13,90,1018.7,2,18.5,No
6/11/2013,10.5,19.6,0.8,W,WNW,17,94,1017.6,3,18.4,No
6/12/2013,10.4,16,0,W,W,13,85,1009.7,7,15.8,No
6/13/2013,10.6,20.9,8.4,NW,WNW,15,89,1004.3,3,20.1,Yes
6/14/2013,11.7,20.1,0,W,WSW,17,64,1002.9,2,18.5,No
6/15/2013,13,17.6,0,WSW,SSW,24,58,1009.9,4,17.3,No
6/16/2013,9.7,19.1,0,W,S,24,59,1011.6,2,16.6,No
6/17/2013,8.5,17.7,0,S,SW,26,65,1008.3,6,15.7,No
6/18/2013,8,19.2,0,S,S,26,76,1012.2,1,16.1,No
6/19/2013,8.7,16.1,15.6,S,SSW,24,80,1021.3,6,14.3,Yes
6/20/2013,8.7,16.6,1.4,SSW,SSW,26,71,1021,3,15.6,Yes
6/21/2013,8,17.3,0,W,SSW,19,79,1019.1,5,16.1,No
6/22/2013,7.7,13.5,1.2,SE,SSW,26,87,1024.2,7,11.9,Yes
6/23/2013,7.6,13.9,56.2,SSE,SSW,7,93,1026.7,7,11.9,Yes
6/24/2013,9.6,13.8,53.4,W,WNW,17,91,1017.9,7,13.1,Yes
6/25/2013,10,16.7,5,SSE,W,17,93,1014.8,8,13.8,Yes
6/26/2013,10.5,19.8,15.6,SSE,SE,31,84,1020,7,19.2,Yes
6/27/2013,12.8,18.8,0.8,WNW,ESE,15,93,1020.7,7,17.6,No
6/28/2013,12.9,16.1,16.8,ESE,ENE,9,93,1022.5,7,16,Yes
6/29/2013,12.7,14.2,41,E,SSE,9,90,1023,8,13.2,Yes
6/30/2013,11.3,17.1,51,SE,SSW,11,94,1023.5,7,16.6,Yes
7/1/2013,8.8,20.1,9.8,W,E,20,89,1021.9,1,18.5,Yes
7/2/2013,8.8,19.9,0,W,WNW,20,77,1021,1,18.9,No
7/3/2013,8.1,19.8,0,W,NNE,19,82,1020.8,1,19.2,No
7/4/2013,8.5,23.4,0,NW,NNW,17,57,1011.5,0,22.6,No
7/5/2013,14.7,19.5,0,W,W,20,54,1010.8,1,18.5,No
7/6/2013,7.8,17.4,0,WSW,WNW,13,57,1018.1,0,17.1,No
7/7/2013,7.4,19.1,0,W,WSW,19,62,1025.6,1,17.7,No
7/8/2013,7.4,19.2,0,W,SSE,19,68,1029.9,0,17.7,No
7/9/2013,8.7,13.6,1.6,W,SSW,19,83,1033.6,5,11.8,Yes
7/10/2013,8.9,15.9,8,W,SSE,17,84,1031.6,7,14.8,Yes
7/11/2013,8.2,18.4,0,W,E,20,91,1032.2,2,17,No
7/12/2013,8.3,20.2,0.2,W,WNW,17,92,1027.1,1,19.2,No
7/13/2013,8.3,17.4,0,WNW,E,15,85,1027.3,7,17.3,No
7/14/2013,8.9,18.4,0,W,NE,11,88,1025.4,4,17.5,No
7/15/2013,10.7,22,0.2,NNW,NNW,4,78,1021.9,7,19.4,No
7/16/2013,14.4,21.6,1.4,NW,NE,9,88,1022.1,7,19.6,Yes
7/17/2013,13,24.3,4.8,NE,E,9,85,1020.6,4,23,Yes
7/18/2013,13.3,22.6,0,NNE,NE,7,85,1019.4,7,19.4,No
7/19/2013,15,20.4,0,NNW,N,15,66,1011.7,4,17.5,No
7/20/2013,14.5,20.4,0.8,NNW,NW,17,65,1005.4,2,19.8,No
7/21/2013,8.5,16.3,0.2,NW,WNW,24,49,1013.2,1,16,No
7/22/2013,8.7,17.2,0,WNW,W,17,54,1016.3,2,16.6,No
7/23/2013,7.1,17.7,0,WSW,WSW,17,60,1018.5,1,15.9,No
7/24/2013,10.1,17,0,SSW,SSW,17,61,1026.4,1,16.6,No
7/25/2013,7.4,19.6,0,WNW,E,20,72,1026.6,1,17.9,No
7/26/2013,7.9,20.3,0,WNW,WNW,15,75,1023.3,5,19.5,No
7/27/2013,7.4,18.7,0,W,E,22,62,1028.2,1,17.8,No
7/28/2013,8.3,18.8,0,NNE,E,7,84,1025.8,6,18.1,No
7/29/2013,9.7,24,0,NNW,N,22,53,1020.8,6,23.3,No
7/30/2013,11.1,21.5,0,SSW,ENE,13,73,1017.8,6,19.7,No
7/31/2013,12.6,18.4,5.6,S,S,20,82,1022.7,7,17,Yes
8/1/2013,8.1,19.6,0,W,ESE,24,71,1020.1,2,17.5,No
8/2/2013,9.1,20.3,0,W,W,15,83,1012.7,7,19.7,No
8/3/2013,10.4,19.6,0,NW,W,7,51,1012.1,4,19.2,No
8/4/2013,10.9,19.9,0,WSW,WSW,9,54,1012.2,6,18,No
8/5/2013,9.5,21,0,WNW,WNW,11,52,1013.6,1,20.4,No
8/6/2013,11.9,23.9,0,NNW,WNW,20,48,1008,5,22.1,No
8/7/2013,10.8,17.9,0.8,WSW,ESE,17,57,1009.3,2,16,No
8/8/2013,9.3,13.1,9.6,SSW,SSW,24,85,1009.8,7,12.6,Yes
8/9/2013,7,17.4,4.2,W,NW,20,60,1014,4,17.1,Yes
8/10/2013,10.5,23.5,0,W,NW,11,46,1013.4,0,23.5,No
8/11/2013,9,21.8,0,WSW,E,13,61,1013.5,1,19.2,No
8/12/2013,12,24.4,0.2,W,W,9,40,1004.2,3,18.9,No
8/13/2013,9.6,22.8,0,W,WNW,13,35,1012.2,1,22.2,No
8/14/2013,12.5,24.1,0,NNW,WNW,24,39,1007.7,2,23.9,No
8/15/2013,10.5,18.7,0,W,S,24,42,1019.8,1,17.7,No
8/16/2013,7.3,20.6,0,NE,ENE,17,61,1016.9,0,19.1,No
8/17/2013,10.7,24.4,0,WNW,W,20,41,1006.7,1,22.6,No
8/18/2013,11.3,23.3,0,WNW,NNW,15,38,1011.9,0,22.8,No
8/19/2013,13.6,20.9,0,W,WNW,7,33,1007,2,19.8,No
8/20/2013,8.4,16.6,0,WSW,WSW,26,43,1011.9,1,15.4,No
8/21/2013,7.6,18.1,0,W,W,20,50,1013.4,2,17.5,No
8/22/2013,7.6,18.1,0,W,WNW,19,48,1010.2,7,17.7,No
8/23/2013,11.8,18.6,0,WNW,WNW,20,50,1008.5,7,17.4,No
8/24/2013,12.2,22.7,0,W,ESE,26,52,1020,2,21.8,No
8/25/2013,9.9,23.6,0,SW,E,17,72,1020.4,1,19.6,No
8/26/2013,10.3,22,0,W,WNW,20,54,1020.4,3,21.6,No
8/27/2013,11.5,21.9,0,W,ESE,15,58,1018.6,4,19.9,No
8/28/2013,11.8,23.3,0,SSE,SSE,20,72,1020.2,1,22.1,No
8/29/2013,11.4,21.8,0,NNE,NE,17,69,1019.4,6,20,No
8/30/2013,15.2,24.7,0,N,ENE,22,46,1011.4,1,23.5,No
8/31/2013,14.9,24.5,0,W,SE,22,60,1020,7,23.6,No
9/1/2013,11.4,22.2,0,ENE,E,17,57,1026.6,1,20.6,No
9/2/2013,12.2,22,0,NE,NE,19,71,1029.1,6,21.4,No
9/3/2013,12,21.9,0,ENE,ENE,11,66,1031.3,1,21.2,No
9/4/2013,12.2,21.1,0,NE,NE,13,75,1028.7,1,20.7,No
9/5/2013,12.2,28.8,0,W,WNW,13,62,1023,1,28.5,No
9/6/2013,16,23.3,0,WNW,E,13,74,1023.1,7,21.2,No
9/7/2013,15.4,31.1,0,SSE,ENE,13,74,1018.1,5,29.9,No
9/8/2013,17,21.2,0,SSE,ESE,13,78,1023,7,18.7,No
9/9/2013,15.3,26.1,0,NNW,NE,9,70,1014,2,22.5,No
9/10/2013,20.1,31.6,0,NNW,WNW,33,24,1000.4,2,30.6,No
9/11/2013,14.7,25,0,WNW,WSW,28,38,1008.7,5,24.5,No
9/12/2013,12.1,23.6,0,S,SW,15,41,1010.1,1,22.4,No
9/13/2013,10,18.5,0,SSW,ENE,20,67,1018.1,7,16.9,No
9/14/2013,14.1,22.9,2.2,ENE,S,17,75,1009.1,5,20.2,Yes
9/15/2013,12.8,18.8,0,WSW,ENE,6,74,1016.3,7,17.9,No
9/16/2013,14.6,17.7,1.2,ENE,ENE,6,75,1010,8,16.5,Yes
9/17/2013,15.2,23.9,32.2,WNW,NNW,22,73,998.3,6,23.2,Yes
9/18/2013,15.2,25.3,0,W,W,20,53,1000,6,24.7,No
9/19/2013,14.2,23.4,0.2,WNW,WNW,9,31,1002.9,0,22.9,No
9/20/2013,11.4,21.6,0,WSW,SW,13,34,1006.2,2,18.9,No
9/21/2013,11.3,22,0,W,ESE,22,49,1012.2,1,20.1,No
9/22/2013,11,25.2,0,E,ENE,11,57,1011.6,1,21.6,No
9/23/2013,12.9,24.4,0,ENE,E,7,55,1007.3,1,22.8,No
9/24/2013,17.5,28.4,0,WSW,ENE,2,32,1000.4,7,26.9,No
9/25/2013,15.6,28.8,0,NNE,NE,9,40,1006,0,27.3,No
9/26/2013,16.2,31.8,0,W,WNW,17,30,1005.8,0,26.3,No
9/27/2013,12.7,22.6,0,W,E,19,29,1016.6,0,19.9,No
9/28/2013,11.7,29.3,0,W,W,13,47,1005.2,1,27.9,No
9/29/2013,14.4,22.8,0,W,E,13,34,1014.8,1,20.8,No
9/30/2013,12.4,27.4,0,NNE,NE,6,46,1010.7,6,26.2,No
10/1/2013,20.2,32.2,0,NW,WNW,35,33,1005,7,26.4,No
10/2/2013,13,26.6,0,NNW,ENE,17,31,1007.6,1,26,No
10/3/2013,15.2,18.9,0,WSW,S,30,41,1014.3,2,17.2,No
10/4/2013,9.7,20.4,5,WSW,ESE,15,45,1019.1,2,19.3,Yes
10/5/2013,11.3,25,0,E,E,15,56,1010.4,4,23.4,No
10/6/2013,14.1,29.8,0,SSW,E,9,41,1005,2,28.9,No
10/7/2013,15.8,21.9,0,SE,SSE,26,60,1010.8,2,20.3,No
10/8/2013,14.3,21.9,0,SSE,SSE,9,58,1015.8,1,19.8,No
10/9/2013,12.3,27.3,0,ENE,NE,13,59,1013.1,0,25.7,No
10/10/2013,17.6,37.3,0,S,WNW,15,22,1003.1,7,37.1,No
10/11/2013,17.9,22.1,0,SSE,ENE,24,64,1012.7,5,20.5,No
10/12/2013,14.3,24.7,0,ENE,ENE,13,63,1009.5,0,23.3,No
10/13/2013,17.5,35,0,WNW,WNW,11,45,996.3,2,34.2,No
10/14/2013,13.1,20.7,5,WSW,ESE,28,44,1014.4,5,19.3,Yes
10/15/2013,10.7,24.3,0,E,NE,15,40,1018.7,1,21.5,No
10/16/2013,12.7,28.3,0,NE,ENE,9,33,1012.4,1,25.1,No
10/17/2013,19.6,33.6,0,NW,WNW,31,23,1003.3,7,31.5,No
10/18/2013,13.7,22.1,0,SW,E,15,30,1025.1,2,19.7,No
10/19/2013,12.6,22.4,0,ENE,E,13,57,1024.4,0,21.3,No
10/20/2013,15.5,24.4,0,NNE,ENE,4,65,1016.5,0,23.4,No
10/21/2013,16.6,28.9,0,NNE,ESE,11,56,1011.9,0,26.7,No
10/22/2013,19.5,27,0,SW,ESE,20,72,1011.7,7,24.2,No
10/23/2013,20.1,33.6,3.6,NW,W,28,47,1002.3,3,32.9,Yes
10/24/2013,16.4,25.9,0,W,WSW,20,41,1012.9,1,23.7,No
10/25/2013,12.2,23.4,0,E,E,20,28,1019.2,1,20.7,No
10/26/2013,14,23.9,0,WSW,ESE,28,34,1019.1,7,21.6,No
10/27/2013,14.6,22.3,0,ESE,E,17,51,1020.4,3,20.5,No
10/28/2013,15.6,22.3,28.2,ENE,E,15,81,1014.3,7,22.2,Yes
10/29/2013,16.4,26.3,0,S,E,15,78,1008.7,7,18.9,No
10/30/2013,13.2,22.2,0.4,W,E,0,57,1018,6,21.7,No
10/31/2013,15.4,22.2,0,W,E,0,62,1019.3,5,21.1,No
11/1/2013,17.3,21.7,0,W,E,0,63,1020.2,7,21,No
11/2/2013,15.9,26.1,0,W,E,0,71,1012.5,7,23.5,No
11/3/2013,18.7,34.2,0,W,E,0,49,1006.1,7,32.8,No
11/4/2013,14.8,20.5,0,W,E,0,34,1024,1,19,No
11/5/2013,15,21.4,0,ESE,ESE,0,58,1026.5,7,19.1,No
11/6/2013,11.8,21.4,0,ENE,E,11,58,1019.2,1,20.7,No
11/7/2013,15,26.2,0,NNE,ENE,11,59,1012.2,0,24.7,No
11/8/2013,17.9,28.1,0,W,NNE,4,43,1006.4,3,27.6,No
11/9/2013,22.3,33.3,0,SSE,SE,9,46,1006.6,4,28.4,No
11/10/2013,15.7,18.9,11.6,SE,SE,15,87,1017.2,8,18.7,Yes
11/11/2013,15.1,18.4,39.6,SE,SSE,31,91,1016.4,8,17.3,Yes
11/12/2013,15.6,22.8,20.2,ENE,E,4,92,1011.8,8,21.9,Yes
11/13/2013,15.1,27.6,7.4,ENE,E,20,59,1011.2,1,23.2,Yes
11/14/2013,16.9,27,0,ENE,E,15,32,1011.3,0,23.7,No
11/15/2013,15.9,23.3,0,ESE,SE,2,68,1014.6,3,22.6,No
11/16/2013,15.7,21.7,23,SSE,SSE,19,74,1014.5,7,18.8,Yes
11/17/2013,14.8,18,40.8,SSE,SSE,22,83,1014.5,7,16.8,Yes
11/18/2013,15.2,20,11.2,S,SSE,30,80,1010.5,8,18.4,Yes
11/19/2013,16.4,25.4,17.6,S,SSE,17,79,1010.3,6,24.5,Yes
11/20/2013,16.6,24.9,0.2,E,E,11,71,1010.7,4,24.2,No
11/21/2013,20.1,24.6,0,ENE,NE,15,64,1010.4,6,23.5,No
11/22/2013,19.9,24.3,3,NE,NNE,28,79,1006.6,7,22.6,Yes
11/23/2013,18.1,25,7.4,NE,NE,9,78,1003.2,3,22.6,Yes
11/24/2013,16.8,23.8,3.6,SE,SE,7,58,1005.2,1,22.7,Yes
11/25/2013,16.4,23.3,0,SSW,S,6,57,1009.1,3,20,No
11/26/2013,14.7,22.9,4.2,SSE,SSE,13,61,1016.4,7,22.2,Yes
11/27/2013,13.7,23.9,0,E,E,13,52,1014.8,1,22.5,No
11/28/2013,16.6,26.5,0,NNE,NE,9,56,1005,6,25.6,No
11/29/2013,19.5,20.9,0.2,S,S,13,72,1008.8,8,17.1,No
11/30/2013,14.9,22.9,2.8,SW,SE,22,59,1019.5,7,21.9,Yes
12/1/2013,14,22.7,0,ESE,E,6,64,1024.3,5,21.8,No
12/2/2013,15.2,24.1,0,ENE,ENE,11,52,1019.6,4,23.3,No
12/3/2013,15.2,24.6,0,ENE,NE,11,51,1013.5,2,23.4,No
12/4/2013,17.8,27.8,0,NNE,E,13,61,1000.5,5,24.9,No
12/5/2013,19,26.3,4,W,W,4,80,996.9,7,22.3,Yes
12/6/2013,12.7,22.9,0,WSW,ESE,26,37,1013.3,1,22,No
12/7/2013,13.6,25,0,NNE,E,13,47,1018.3,3,23.9,No
12/8/2013,16.2,25.6,0,NE,NE,9,58,1013.5,3,25.3,No
12/9/2013,19.3,29.8,0,N,NE,6,52,1004,7,29.2,No
12/10/2013,23,33,0,W,ESE,24,34,1002.6,1,30.4,No
12/11/2013,18.1,28,0,ENE,E,13,31,1005,1,24.9,No
12/12/2013,19.9,24.8,0,NE,ENE,15,69,1009.8,6,24,No
12/13/2013,18.9,26.3,0,ENE,ENE,9,63,1009.8,1,25.1,No
12/14/2013,20.6,26.7,0,SSE,SSE,30,65,1015,3,23.6,No
12/15/2013,19.1,24.6,1.2,ESE,E,2,81,1016.9,7,23.8,Yes
12/16/2013,18.7,24.8,2.2,ENE,ENE,9,83,1019.2,7,23.9,Yes
12/17/2013,18.7,26,0.2,NE,ENE,9,60,1019.5,6,24.7,No
12/18/2013,20.6,26,0,ENE,ENE,15,57,1022.9,3,24.5,No
12/19/2013,18.9,26.4,0,NNE,NE,17,60,1018.8,2,25.1,No
12/20/2013,20.3,33.5,0,ENE,E,6,59,1011.6,2,31.4,No
12/21/2013,21.5,27.8,0,SSE,SSE,28,59,1015.4,6,26.5,No
12/22/2013,21.7,28.7,0,NNE,E,9,67,1008.3,7,26.8,No
12/23/2013,22.4,36,0,S,ESE,11,61,1004.3,7,31.5,No
12/24/2013,19.2,22.9,0,SSE,SSE,24,58,1018.5,7,22.1,No
12/25/2013,18.7,21.5,0.6,ENE,NE,6,85,1016.4,8,20.1,No
12/26/2013,18.7,26.6,21,SW,ESE,13,82,1010.5,7,25.2,Yes
12/27/2013,17.9,24.8,1.8,ENE,ENE,9,78,1010.7,5,24.3,Yes
12/28/2013,19.4,25.5,0,NNE,NE,19,62,1007.6,4,24.9,No
12/29/2013,20,24.6,0,SSE,SSE,39,65,1012.9,2,23.5,No
12/30/2013,18.8,24.2,0,ENE,ENE,9,47,1011.7,5,23.4,No
12/31/2013,17.5,26.2,0,ESE,ESE,9,60,1011,2,25.9,No
1/1/2014,20.5,27.1,0,W,NE,13,58,1011.3,5,24.9,No
1/2/2014,22.3,36.5,0,WSW,WSW,6,50,1002,7,34.5,No
1/3/2014,21,26.2,0.2,ENE,ENE,13,62,1000,7,24.8,No
1/4/2014,20.1,27.5,0,S,E,17,60,1002.3,1,24.6,No
1/5/2014,20.8,26,0,NNE,NE,9,63,1005.7,6,24.9,No
1/6/2014,19.6,32,0,W,SE,17,30,1007.3,1,28.9,No
1/7/2014,18.3,21.6,0,SSE,SE,26,55,1019.4,5,19.5,No
1/8/2014,16.2,22.3,5.8,SE,SE,11,68,1022.4,7,20.5,Yes
1/9/2014,18.1,23.2,0,E,ENE,17,49,1023.1,7,22.4,No
1/10/2014,19,25.7,0.4,ENE,ENE,4,66,1019.6,6,23.8,No
1/11/2014,19.1,29.1,0,ENE,NE,6,65,1014.6,1,27.4,No
1/12/2014,21.1,28.8,0,ESE,ESE,9,71,1017,2,26.1,No
1/13/2014,19.7,26.8,0,ESE,ESE,7,66,1020.2,6,24.7,No
1/14/2014,18.3,27.5,0,ENE,E,7,59,1019.7,4,26.2,No
1/15/2014,21.2,28.8,0,NE,NE,2,62,1018.2,0,28.2,No
1/16/2014,21.1,28.1,0,ENE,ENE,9,64,1016.6,0,27.3,No
1/17/2014,21.3,27.7,0,NE,NE,6,67,1014,2,27.2,No
1/18/2014,19.3,28.7,0,NE,ENE,7,65,1009.4,0,28.3,No
1/19/2014,21.2,29.4,0,SSE,SE,6,65,1008.9,7,26.4,No
1/20/2014,21.7,25.9,0,S,ESE,11,71,1008,6,25.1,No
1/21/2014,19.8,25,5,E,E,20,79,1008,7,23.9,Yes
1/22/2014,19.8,22.8,3,SSE,SSE,15,74,1019.9,7,22.3,Yes
1/23/2014,20.2,24.7,0.2,E,E,20,60,1021,5,23.5,No
1/24/2014,19.7,26.3,0,NNE,NE,20,69,1008,8,26,No
1/25/2014,19.3,25.3,2.4,SE,SSE,20,63,1014.8,4,23.3,Yes
1/26/2014,17.2,22.3,0.2,SSE,E,7,77,1024.1,7,21.1,No
1/27/2014,16,25.5,0.2,NE,ENE,13,56,1022.3,3,24.7,No
1/28/2014,19.6,26.5,0,NE,NE,17,45,1018.4,1,25.5,No
1/29/2014,20.3,29.1,0,NE,NE,6,54,1014,0,29,No
1/30/2014,21.7,27.9,0,NE,NE,13,56,1016.8,3,27.6,No
1/31/2014,20.3,28.3,0,NE,NE,17,51,1012,1,27.2,No
2/1/2014,21.7,28.7,0,SSE,ESE,17,72,1012.6,6,26.6,No
2/2/2014,22.3,27.4,0,NE,NE,22,67,1014.3,3,26.4,No
2/3/2014,21.3,27.1,0,NE,NE,26,55,1012,1,25.9,No
2/4/2014,20.7,25.2,0,SSE,S,17,62,1019.4,7,19.5,No
2/5/2014,17.5,24.5,3.2,SSE,SSE,26,59,1022.3,6,22.7,Yes
2/6/2014,17.1,23.3,1.2,E,ESE,11,67,1017.7,8,23.2,Yes
2/7/2014,15.5,25.4,0.2,ENE,ENE,11,63,1015.2,1,25,No
2/8/2014,19.4,27.3,0,NE,NE,2,59,1016.3,0,25.9,No
2/9/2014,20.6,27.6,0,NE,NE,9,63,1015.4,2,27.1,No
2/10/2014,20.6,27.2,0,SSE,S,20,83,1017.5,8,25.5,No
2/11/2014,20.1,27.7,0,SSE,SE,4,72,1014.6,8,25.9,No
2/12/2014,22.1,26.3,0.2,ESE,ESE,19,78,1015.6,7,25.8,No
2/13/2014,21.5,27,3.4,ENE,E,11,66,1011.3,4,25.6,Yes
2/14/2014,20.8,23.5,1,ENE,ENE,6,81,1006.4,8,22.8,No
2/15/2014,20.9,24.9,1,NE,ENE,2,88,999.5,8,23.1,No
2/16/2014,21.4,25,6,SSE,SSE,6,78,1001.6,8,21.5,Yes
2/17/2014,18.4,26.4,21.8,SSW,ESE,13,90,1013.3,7,23.7,Yes
2/18/2014,18.9,24.7,0,E,E,4,77,1009.9,7,23.9,No
2/19/2014,20.5,29.1,0,NNE,W,11,81,1002.1,7,23.5,No
2/20/2014,20.4,29.1,13.2,WSW,ESE,7,52,1007.9,5,25.6,Yes
2/21/2014,18,27,0,ESE,SE,20,33,1015.8,1,24.4,No
2/22/2014,19.5,24.7,0,ESE,ESE,9,63,1019.2,7,23.1,No
2/23/2014,19.6,26.5,0,SE,SE,24,50,1021.8,1,24.2,No
2/24/2014,19.1,26.4,0.2,ENE,E,9,68,1018.2,2,24.9,No
2/25/2014,19.5,26.7,0,NE,NE,6,72,1013.6,3,26.1,No
2/26/2014,19.7,32.4,0,SSE,ENE,7,59,1010.1,6,30.3,No
2/27/2014,20.3,22,4.4,S,SSE,24,82,1019.2,7,21.2,Yes
2/28/2014,19.3,21.6,2.4,SE,SSE,20,86,1022.5,8,21,Yes
3/1/2014,18.2,22.7,10.4,NNE,ENE,2,90,1019.1,7,22,Yes
3/2/2014,17.9,22.8,6.6,ESE,S,11,85,1020.6,7,19.8,Yes
3/3/2014,18.8,26.3,4.6,ESE,SE,11,70,1024.5,3,22.2,Yes
3/4/2014,19,25.4,1.4,ENE,E,7,83,1023.7,7,24.7,Yes
3/5/2014,18.1,27.5,0.2,S,NE,4,69,1014,1,26.6,No
3/6/2014,21,26.8,1.6,SSW,S,20,75,1018.3,7,25.8,Yes
3/7/2014,19.3,26.9,0.2,NNE,E,13,69,1018.7,4,25.7,No
3/8/2014,21.6,27.2,0,ESE,ESE,13,63,1021.5,7,24.7,No
